FromWard,ToWard,Probability
19100089,19100044,7.50628336355408E-04
19100089,19100045,5.74941996466945E-04
19100089,19100046,6.85895186180024E-04
19100089,19100047,7.98533559778335E-04
19100089,19100048,5.58085411799668E-04
19100089,19100049,8.41734988060058E-04
19100089,19100050,1.11374502415282E-03
19100089,19100051,3.38347357555782E-03
19100089,19100052,2.95874563163528E-03
19100089,19100053,3.15837838889764E-03
19100089,19100054,9.96507187375218E-04
19100089,19100055,2.45055649083415E-03
19100089,19100056,4.42639060674914E-03
19100089,19100057,2.44888294640080E-03
19100089,19100058,1.83981815431095E-03
19100089,19100059,1.23265176799922E-03
19100089,19100060,7.30474715369375E-04
19100089,19100061,1.48307631307554E-04
19100089,19100062,1.44607842912169E-03
19100089,19100063,5.25941282530745E-04
19100089,19100064,1.48913460370454E-04
19100089,19100065,1.97468758037861E-04
19100089,19100066,1.94631616074650E-04
19100089,19100067,3.05079795040028E-04
19100089,19100068,1.65113985437166E-04
19100089,19100069,1.69829792452206E-04
19100089,19100070,9.09321601956045E-04
19100089,19100071,3.87703064406274E-04
19100089,19100072,1.29295138852460E-03
19100089,19100073,1.75513495860433E-03
19100089,19100074,1.37399167931342E-03
19100089,19100075,2.35980424993924E-04
19100089,19100076,2.23010546875529E-04
19100089,19100077,9.17403816559911E-04
19100089,19100078,2.18471755425984E-04
19100089,19100079,4.28710083385590E-02
19100089,19100080,2.29744259155155E-04
19100089,19100081,2.48094900243053E-04
19100089,19100082,2.64826933030294E-04
19100089,19100083,1.38159310580800E-04
19100089,19100084,3.62787758853771E-04
19100089,19100085,1.85581639383771E-04
19100089,19100086,2.17892483044457E-04
19100089,19100087,4.52674677438674E-02
19100089,19100088,2.80138386352488E-04
19100089,19100089,2.29113714783997E-01
19100089,19100090,4.26021681074103E-02
19100089,19100091,4.26064560888277E-02
19100089,19100092,4.26054628982529E-02
19100089,19100093,4.52710091146004E-02
19100089,19100094,4.26061759081476E-02
19100089,19100095,4.27432724266245E-02
19100089,19100096,4.52694430900106E-02
19100089,19100097,4.26045757541743E-02
19100089,19100098,4.26070222646251E-02
19100089,19100099,4.26958829150828E-02
19100089,19100100,1.92538882061355E-04
19100089,19100101,2.46723434013890E-04
19100089,19100102,6.96999982539982E-04
19100089,19100103,9.40638955402226E-04
19100089,19100104,1.02782669083175E-03
19100089,19100105,9.27785451069207E-04
19100089,19100106,4.03093001494709E-03
19100089,19100107,7.81764322203297E-04
19100089,19100108,3.02182400357565E-03
19100089,19100109,4.54364332633119E-02
19100089,19100110,2.81878236095248E-04
19100089,19100111,6.56841006354440E-06
19100089,19100112,8.01889264406612E-04
19100089,19100113,8.62595196856468E-04
19100089,19100114,2.88357902520941E-03
19100089,19100115,3.27036121728994E-03
19100089,19100116,4.26914102436048E-02
19100090,19100001,6.46221410449639E-04
19100090,19100002,1.64128821132754E-03
19100090,19100003,1.41168263365726E-03
19100090,19100004,1.08041735698564E-03
19100090,19100005,5.98283551625549E-04
19100090,19100006,0.00000000000000E+00
19100090,19100007,0.00000000000000E+00
19100090,19100008,6.27704774374945E-07
19100090,19100009,1.73233511890989E-03
19100090,19100010,1.67490903799153E-03
19100090,19100011,9.53854986627313E-09
19100090,19100012,1.93067414374846E-03
19100090,19100013,8.09233707832046E-04
19100090,19100014,1.33106886198177E-04
19100090,19100015,2.12321007245860E-04
19100090,19100016,3.96627115538103E-04
19100090,19100017,3.79409878569886E-04
19100090,19100018,4.55386984883031E-02
19100090,19100019,2.69622907683146E-04
19100090,19100020,5.05598871891617E-04
19100090,19100021,7.34069470738658E-04
19100090,19100022,1.69277524273714E-03
19100090,19100023,9.46052327816019E-04
19100090,19100024,1.06928090977982E-03
19100090,19100025,2.20602863663282E-03
19100090,19100026,2.11700674958648E-03
19100090,19100027,1.12626158697118E-03
19100090,19100028,1.25294284366148E-03
19100090,19100029,1.21537234230275E-03
19100090,19100030,1.48075674257614E-03
19100090,19100031,1.24147415245153E-03
19100090,19100032,1.39356947640714E-03
19100090,19100033,2.59266239145635E-04
19100090,19100034,2.40098400295808E-04
19100090,19100035,2.83884935357160E-04
19100090,19100036,2.42618912429205E-04
19100090,19100037,1.49677948171130E-04
19100090,19100038,1.59181313999223E-04
19100090,19100039,2.04369404116063E-04
19100090,19100040,2.53354810145594E-04
19100090,19100041,1.68691497431722E-04
19100090,19100042,4.14305464438374E-04
19100090,19100043,2.45202692693421E-04
19100090,19100044,8.00657956427248E-04
19100090,19100045,6.13007000899274E-04
19100090,19100046,7.32750022727829E-04
19100090,19100047,8.53104544227775E-04
19100090,19100048,5.96228402546092E-04
19100090,19100049,8.96866357875825E-04
19100090,19100050,1.15886220785054E-03
19100090,19100051,3.52319087499770E-03
19100090,19100052,3.08061967486603E-03
19100090,19100053,3.28942118995180E-03
19100090,19100054,1.05543420942223E-03
19100090,19100055,2.55118349897085E-03
19100090,19100056,4.60810885423952E-03
19100090,19100057,2.56418569961079E-03
19100090,19100058,1.93533979063711E-03
19100090,19100059,1.29757251198564E-03
19100090,19100060,7.80348909735928E-04
19100090,19100061,1.58443887316014E-04
19100090,19100062,1.52146235995657E-03
19100090,19100063,5.49907582657241E-04
19100090,19100064,1.56849537681651E-04
19100090,19100065,2.03698920283131E-04
19100090,19100066,2.00772266161544E-04
19100090,19100067,3.14705097998020E-04
19100090,19100068,1.70325992281145E-04
19100090,19100069,1.81418452843767E-04
19100090,19100070,8.26863881728903E-04
19100090,19100071,4.09479959882678E-04
19100090,19100072,1.35870292894220E-03
19100090,19100073,1.84603554220795E-03
19100090,19100074,1.45814457174119E-03
19100090,19100075,2.48772601480001E-04
19100090,19100076,2.35107547391284E-04
19100090,19100077,9.73564131633516E-04
19100090,19100078,2.30322308050826E-04
19100090,19100079,4.57971522495116E-02
19100090,19100080,2.42206523655331E-04
19100090,19100081,2.60465780951330E-04
19100090,19100082,2.79192215700479E-04
19100090,19100083,1.33333681025051E-04
19100090,19100084,3.85984168638252E-04
19100090,19100085,1.79099642330876E-04
19100090,19100086,2.10281932573882E-04
19100090,19100087,4.55092031616930E-02
19100090,19100088,2.95334233596790E-04
19100090,19100089,4.55155374077206E-02
19100090,19100090,2.28602383531961E-01
19100090,19100091,4.55037919826652E-02
19100090,19100092,4.55037919826652E-02
19100090,19100093,4.55087995927692E-02
19100090,19100094,4.55037919826652E-02
19100090,19100095,4.56431200567762E-02
19100090,19100096,4.55086110540873E-02
19100090,19100097,4.55037919826652E-02
19100090,19100098,4.55037919826652E-02
19100090,19100099,4.55999287262464E-02
19100090,19100100,1.86016182421713E-04
19100090,19100101,2.18445189298918E-04
19100090,19100102,6.29477750229039E-04
19100090,19100103,8.51237397073056E-04
19100090,19100104,1.07888578339543E-03
19100090,19100105,9.21948608248947E-04
19100090,19100106,1.43240430704543E-03
19100090,19100107,8.13433154627484E-04
19100090,19100108,3.87843887191173E-04
19100090,19100109,4.56822340903532E-02
19100090,19100110,2.93581423480342E-04
19100090,19100111,3.97118023389277E-07
19100090,19100112,7.25657022746038E-04
19100090,19100113,8.97586802508973E-04
19100090,19100114,2.40150396430454E-04
19100090,19100115,3.41249220930708E-03
19100090,19100116,4.55998458566801E-02
19100091,19100001,6.46221410449639E-04
19100091,19100002,1.64128821132754E-03
19100091,19100003,1.41168263365726E-03
19100091,19100004,1.08041735698564E-03
19100091,19100005,5.98283551625549E-04
19100091,19100006,0.00000000000000E+00
19100091,19100007,0.00000000000000E+00
19100091,19100008,6.27704774374945E-07
19100091,19100009,1.73233511890989E-03
19100091,19100010,1.67490903799153E-03
19100091,19100011,9.53854986627313E-09
19100091,19100012,1.93067414374846E-03
19100091,19100013,8.09233707832046E-04
19100091,19100014,1.33106886198177E-04
19100091,19100015,2.12321007245860E-04
19100091,19100016,3.96627115538103E-04
19100091,19100017,3.79409878569886E-04
19100091,19100018,4.55386984883031E-02
19100091,19100019,2.69622907683146E-04
19100091,19100020,5.05598871891617E-04
19100091,19100021,7.34069470738658E-04
19100091,19100022,1.69277524273714E-03
19100091,19100023,9.46052327816019E-04
19100091,19100024,1.06928090977982E-03
19100091,19100025,2.20602863663282E-03
19100091,19100026,2.11700674958648E-03
19100091,19100027,1.12626158697118E-03
19100091,19100028,1.25294284366148E-03
19100091,19100029,1.21537234230275E-03
19100091,19100030,1.48075674257614E-03
19100091,19100031,1.24147415245153E-03
19100091,19100032,1.39356947640714E-03
19100091,19100033,2.59266239145635E-04
19100091,19100034,2.40098400295808E-04
19100091,19100035,2.83884935357160E-04
19100091,19100036,2.42618912429205E-04
19100091,19100037,1.49677948171130E-04
19100091,19100038,1.59181313999223E-04
19100091,19100039,2.04369404116063E-04
19100091,19100040,2.53354810145594E-04
19100091,19100041,1.68691497431722E-04
19100091,19100042,4.14305464438374E-04
19100091,19100043,2.45202692693421E-04
19100091,19100044,8.00657956427248E-04
19100091,19100045,6.13007000899275E-04
19100091,19100046,7.32750022727829E-04
19100091,19100047,8.53104544227775E-04
19100091,19100048,5.96228402546092E-04
19100091,19100049,8.96866357875825E-04
19100091,19100050,1.15886220785054E-03
19100091,19100051,3.52319087499770E-03
19100091,19100052,3.08061967486603E-03
19100091,19100053,3.28942118995180E-03
19100091,19100054,1.05543420942223E-03
19100091,19100055,2.55118349897085E-03
19100091,19100056,4.60810885423952E-03
19100091,19100057,2.56418569961079E-03
19100091,19100058,1.93533979063711E-03
19100091,19100059,1.29757251198564E-03
19100091,19100060,7.80348909735928E-04
19100091,19100061,1.58443887316014E-04
19100091,19100062,1.52146235995657E-03
19100091,19100063,5.49907582657242E-04
19100091,19100064,1.56849537681651E-04
19100091,19100065,2.03698920283131E-04
19100091,19100066,2.00772266161545E-04
19100091,19100067,3.14705097998020E-04
19100091,19100068,1.70325992281145E-04
19100091,19100069,1.81418452843767E-04
19100091,19100070,8.26863881728904E-04
19100091,19100071,4.09479959882678E-04
19100091,19100072,1.35870292894220E-03
19100091,19100073,1.84603554220795E-03
19100091,19100074,1.45814457174119E-03
19100091,19100075,2.48772601480001E-04
19100091,19100076,2.35107547391284E-04
19100091,19100077,9.73564131633516E-04
19100091,19100078,2.30322308050826E-04
19100091,19100079,4.57971522495116E-02
19100091,19100080,2.42206523655331E-04
19100091,19100081,2.60465780951330E-04
19100091,19100082,2.79192215700479E-04
19100091,19100083,1.33333681025051E-04
19100091,19100084,3.85984168638252E-04
19100091,19100085,1.79099642330876E-04
19100091,19100086,2.10281932573882E-04
19100091,19100087,4.55092031616930E-02
19100091,19100088,2.95334233596790E-04
19100091,19100089,4.55155374077206E-02
19100091,19100090,4.55037919826652E-02
19100091,19100091,2.28602383531961E-01
19100091,19100092,4.55037919826652E-02
19100091,19100093,4.55087995927692E-02
19100091,19100094,4.55037919826652E-02
19100091,19100095,4.56431200567762E-02
19100091,19100096,4.55086110540873E-02
19100091,19100097,4.55037919826652E-02
19100091,19100098,4.55037919826652E-02
19100091,19100099,4.55999287262464E-02
19100091,19100100,1.86016182421713E-04
19100091,19100101,2.18445189298918E-04
19100091,19100102,6.29477750229039E-04
19100091,19100103,8.51237397073056E-04
19100091,19100104,1.07888578339543E-03
19100091,19100105,9.21948608248947E-04
19100091,19100106,1.43240430704543E-03
19100091,19100107,8.13433154627484E-04
19100091,19100108,3.87843887191173E-04
19100091,19100109,4.56822340903532E-02
19100091,19100110,2.93581423480342E-04
19100091,19100111,3.97118023389277E-07
19100091,19100112,7.25657022746038E-04
19100091,19100113,8.97586802508973E-04
19100091,19100114,2.40150396430455E-04
19100091,19100115,3.41249220930708E-03
19100091,19100116,4.55998458566801E-02
19100092,19100001,6.46221410449639E-04
19100092,19100002,1.64128821132754E-03
19100092,19100003,1.41168263365726E-03
19100092,19100004,1.08041735698564E-03
19100092,19100005,5.98283551625549E-04
19100092,19100006,0.00000000000000E+00
19100092,19100007,0.00000000000000E+00
19100092,19100008,6.27704774374945E-07
19100092,19100009,1.73233511890989E-03
19100092,19100010,1.67490903799153E-03
19100092,19100011,9.53854986627313E-09
19100092,19100012,1.93067414374846E-03
19100092,19100013,8.09233707832046E-04
19100092,19100014,1.33106886198177E-04
19100092,19100015,2.12321007245860E-04
19100092,19100016,3.96627115538103E-04
19100092,19100017,3.79409878569886E-04
19100092,19100018,4.55386984883031E-02
19100092,19100019,2.69622907683146E-04
19100092,19100020,5.05598871891617E-04
19100092,19100021,7.34069470738658E-04
19100092,19100022,1.69277524273714E-03
19100092,19100023,9.46052327816019E-04
19100092,19100024,1.06928090977982E-03
19100092,19100025,2.20602863663282E-03
19100092,19100026,2.11700674958648E-03
19100092,19100027,1.12626158697118E-03
19100092,19100028,1.25294284366148E-03
19100092,19100029,1.21537234230275E-03
19100092,19100030,1.48075674257614E-03
19100092,19100031,1.24147415245153E-03
19100092,19100032,1.39356947640714E-03
19100092,19100033,2.59266239145635E-04
19100092,19100034,2.40098400295808E-04
19100092,19100035,2.83884935357160E-04
19100092,19100036,2.42618912429205E-04
19100092,19100037,1.49677948171130E-04
19100092,19100038,1.59181313999223E-04
19100092,19100039,2.04369404116063E-04
19100092,19100040,2.53354810145594E-04
19100092,19100041,1.68691497431722E-04
19100092,19100042,4.14305464438374E-04
19100092,19100043,2.45202692693421E-04
19100092,19100044,8.00657956427248E-04
19100092,19100045,6.13007000899274E-04
19100092,19100046,7.32750022727829E-04
19100092,19100047,8.53104544227775E-04
19100092,19100048,5.96228402546092E-04
19100092,19100049,8.96866357875825E-04
19100092,19100050,1.15886220785054E-03
19100092,19100051,3.52319087499770E-03
19100092,19100052,3.08061967486603E-03
19100092,19100053,3.28942118995180E-03
19100092,19100054,1.05543420942223E-03
19100092,19100055,2.55118349897085E-03
19100092,19100056,4.60810885423952E-03
19100092,19100057,2.56418569961079E-03
19100092,19100058,1.93533979063711E-03
19100092,19100059,1.29757251198564E-03
19100092,19100060,7.80348909735928E-04
19100092,19100061,1.58443887316014E-04
19100092,19100062,1.52146235995657E-03
19100092,19100063,5.49907582657241E-04
19100092,19100064,1.56849537681651E-04
19100092,19100065,2.03698920283131E-04
19100092,19100066,2.00772266161544E-04
19100092,19100067,3.14705097998020E-04
19100092,19100068,1.70325992281145E-04
19100092,19100069,1.81418452843767E-04
19100092,19100070,8.26863881728903E-04
19100092,19100071,4.09479959882678E-04
19100092,19100072,1.35870292894220E-03
19100092,19100073,1.84603554220795E-03
19100092,19100074,1.45814457174119E-03
19100092,19100075,2.48772601480001E-04
19100092,19100076,2.35107547391284E-04
19100092,19100077,9.73564131633516E-04
19100092,19100078,2.30322308050826E-04
19100092,19100079,4.57971522495116E-02
19100092,19100080,2.42206523655331E-04
19100092,19100081,2.60465780951330E-04
19100092,19100082,2.79192215700479E-04
19100092,19100083,1.33333681025051E-04
19100092,19100084,3.85984168638252E-04
19100092,19100085,1.79099642330876E-04
19100092,19100086,2.10281932573882E-04
19100092,19100087,4.55092031616930E-02
19100092,19100088,2.95334233596790E-04
19100092,19100089,4.55155374077206E-02
19100092,19100090,4.55037919826652E-02
19100092,19100091,4.55037919826652E-02
19100092,19100092,2.28602383531961E-01
19100092,19100093,4.55087995927692E-02
19100092,19100094,4.55037919826652E-02
19100092,19100095,4.56431200567762E-02
19100092,19100096,4.55086110540873E-02
19100092,19100097,4.55037919826652E-02
19100092,19100098,4.55037919826652E-02
19100092,19100099,4.55999287262464E-02
19100092,19100100,1.86016182421713E-04
19100092,19100101,2.18445189298918E-04
19100092,19100102,6.29477750229039E-04
19100092,19100103,8.51237397073056E-04
19100092,19100104,1.07888578339543E-03
19100092,19100105,9.21948608248947E-04
19100092,19100106,1.43240430704543E-03
19100092,19100107,8.13433154627484E-04
19100092,19100108,3.87843887191173E-04
19100092,19100109,4.56822340903532E-02
19100092,19100110,2.93581423480342E-04
19100092,19100111,3.97118023389277E-07
19100092,19100112,7.25657022746038E-04
19100092,19100113,8.97586802508973E-04
